date,cases_rolling,deaths_rolling,tests_rolling,positive_rate_rolling
2020-08-15,360.14285714285717,3.5714285714285716,10337.142857142857,0.05233042006701727
2020-08-16,351.57142857142856,2.857142857142857,10437.714285714286,0.053151171585658345
2020-08-17,333.7142857142857,3.142857142857143,10247.57142857143,0.05244719331371917
2020-08-18,322.2857142857143,3.4285714285714284,10284.857142857143,0.05353640730716948
2020-08-19,312.2857142857143,4.0,9948.57142857143,0.05444633252247625
2020-08-20,307.14285714285717,4.285714285714286,9460.142857142857,0.05306870055387044
2020-08-21,310.2857142857143,4.0,9919.714285714286,0.05299401803050645
2020-08-22,313.85714285714283,3.857142857142857,9733.285714285714,0.05194852861904698
2020-08-23,318.2857142857143,4.571428571428571,9694.285714285714,0.049380061395493904
2020-08-24,317.14285714285717,4.428571428571429,9606.285714285714,0.0500894972539599
2020-08-25,311.2857142857143,4.571428571428571,9910.142857142857,0.04830620714640071
2020-08-26,303.14285714285717,4.285714285714286,10013.42857142857,0.04833057779691655
2020-08-27,293.7142857142857,4.428571428571429,9888.857142857143,0.0486804338594633
2020-08-28,283.0,4.857142857142857,9308.857142857143,0.0489792610344385
2020-08-29,275.14285714285717,5.0,9321.42857142857,0.047389860314699994
2020-08-30,261.42857142857144,4.428571428571429,9136.285714285714,0.047742076633390904
2020-08-31,247.0,4.571428571428571,9256.42857142857,0.047486624423092545
2020-09-01,254.85714285714286,4.571428571428571,8697.857142857143,0.04827493445434559
2020-09-02,251.0,4.571428571428571,8887.857142857143,0.046854039417565
2020-09-03,244.28571428571428,4.571428571428571,8864.0,0.04683226331180722
2020-09-04,236.28571428571428,4.142857142857143,8761.42857142857,0.04723923634799411
2020-09-05,229.71428571428572,4.285714285714286,9372.285714285714,0.04982599321259134
2020-09-06,224.28571428571428,4.714285714285714,9080.142857142857,0.04917510531376431
2020-09-07,205.14285714285714,4.714285714285714,8697.57142857143,0.050181761557888165
2020-09-08,196.57142857142858,4.428571428571429,8564.142857142857,0.053125697719518486
2020-09-09,195.0,4.142857142857143,8389.57142857143,0.05362955465475943
2020-09-10,197.0,3.7142857142857144,8935.857142857143,0.05661660397256931
2020-09-11,198.14285714285714,3.857142857142857,9043.42857142857,0.05593922062543411
2020-09-12,198.71428571428572,3.7142857142857144,8098.571428571428,0.05375486596273475
2020-09-13,205.0,3.5714285714285716,8845.57142857143,0.05271611051218992
2020-09-14,219.42857142857142,3.7142857142857144,9385.42857142857,0.05177846755161451
2020-09-15,214.0,3.7142857142857144,9506.0,0.049006660608814985
2020-09-16,215.14285714285714,3.7142857142857144,9466.857142857143,0.04837966457555746
2020-09-17,214.71428571428572,4.0,8876.142857142857,0.0447814316130799
2020-09-18,217.42857142857142,4.714285714285714,8835.285714285714,0.043802877255536984
2020-09-19,214.57142857142858,4.857142857142857,9060.714285714286,0.041798901096859575
2020-09-20,212.28571428571428,4.714285714285714,9005.42857142857,0.043227203296726684
2020-09-21,224.42857142857142,4.285714285714286,8524.42857142857,0.04291863309591165
2020-09-22,229.0,4.0,8434.57142857143,0.04220155959518396
2020-09-23,235.42857142857142,4.0,8793.0,0.0416927876713953
2020-09-24,233.71428571428572,3.7142857142857144,8852.0,0.03938504087233219
2020-09-25,233.57142857142858,3.4285714285714284,9102.0,0.038561164001569136
2020-09-26,238.71428571428572,3.4285714285714284,8982.0,0.041043044160042945
2020-09-27,244.57142857142858,3.4285714285714284,8768.714285714286,0.039712242874943904
2020-09-28,239.42857142857142,3.5714285714285716,8994.0,0.039109686882232784
2020-09-29,235.0,3.857142857142857,8926.285714285714,0.03878958206849394
2020-09-30,228.28571428571428,4.0,8581.142857142857,0.03888135546940601
